comp_1,comp_2
-1.6616809232136636,-0.5604245536115544
0.8528539471863326,-1.208344514982365
0.9959381661618102,-0.690259365863103
-1.623273142894951,-2.234538400834186
0.670219099779214,-0.9260052113334395
-2.1872185339165355,0.5387660013609017
-2.797049677644995,2.999755070906583
-0.143437798865763,-2.2452741119074626
-1.962455885115873,2.8145800597629087
-2.3323617368357645,-1.5163775062033489
1.2427918371672988,0.1355438542751534
-0.11122984937524004,-0.7181659038520548
2.4039436415550335,-1.054149915601076
0.7180176330024394,1.0606747707499293
0.9143896605910319,1.9537547796204675
-4.093145564147762,3.808368013338289
1.7967748697427621,3.7040575908496276
-0.24352294741947642,1.670609819101897
0.025051817849228688,1.0525046469230939
0.845385422014593,-0.516368061554625
-0.005899377786967643,0.5149255228903454
0.14629162818954008,-1.2851798408901731
1.1955789016771805,-2.186002032746131
0.6554755548586385,-1.3814796169320331
0.4080135157382747,-0.12101718853450388
1.3974663122776538,0.45877336660123375
-0.46511995222146657,0.25327753881412973
3.7514276609370447,0.7587229297288948
-1.7694348341194068,1.55058206309937
1.1818845100147304,0.4061462175278754
2.485353113478588,-2.5705962320716367
-1.1259980005094383,-0.6452498685773802
0.8613205511110383,-5.076530173134224
-1.6936546586783356,-0.20243444748690392
-0.8326532167560189,-0.3352632107276762
1.5659363191043483,1.452004010053135
3.077454284380111,0.39783402252057265
0.010185208140494636,-0.1652922777578104
1.0955903425227038,1.6706126730695854
0.46074789834890006,1.5625872651416872
0.7337436793280421,-0.6981871994452753
2.7052235346101554,1.6251354288528619
-1.3561916322528984,-0.5782461103433391
1.4186278934379961,-0.6666293659747767
-3.068408637275108,-0.7486630539035372
0.44406871576157503,0.7303955223209126
1.738462658340531,0.5150515433332064
-1.0625603503852727,-2.162189848942317
0.25326324155295044,1.5296198209961158
2.3097935358433968,2.50190832169812
-1.9529470430683424,0.7466699877214972
-2.500207649904251,-0.4627232291324799
-0.4676524548780309,-1.7367891215945293
-0.8568374067871842,0.7284411590900204
-0.05702349848241527,0.2047848475836492
-1.2084932629739233,-0.2608910326444561
0.6855291442956993,0.46690323792489824
-0.5277248693482888,-2.1946156247316764
1.5213226408612022,2.140234757167357
0.400072025798753,-0.06554665559899375
1.028153005874393,0.043457946312257655
-0.0934808938319366,0.5638284091773729
1.707342015892177,2.191660364812059
0.2459840252516277,-1.439840564958248
0.6939751144353062,-0.1985494223938756
-0.9915954087844401,-0.9411707373377727
-0.7910321482862783,1.299959010823017
0.7895302055918945,1.2479281857698712
-0.8064214930980211,1.3550356875544798
2.160933189685002,0.30143956399298816
-1.0598495787844626,-2.1016280387669592
-0.44439286791131216,-1.0273584710063537
-0.9467258676497162,-0.23043450042822858
-0.9567181083878404,1.4008457200869717
0.39196109967321474,-0.4595976888969277
-1.203488326593091,0.7235225713749338
-1.6362805765093669,-1.2322991009346163
2.187749477598063,-2.5266846252618214
-0.6634515219980466,-0.1482075449111981
1.8626172451526424,-1.5002816204816594
-0.36613591548677366,1.7495474447876296
-0.5549135316424502,-1.2247370890914278
1.2587751307807336,-0.9748158043256658
-1.7339648736596471,1.0741007634019006
0.06925657989574088,1.281083629467423
-2.1889209552106283,-1.711792686292202
0.053523656918857,-0.8554917914052051
0.3088547305325095,0.6010443320323364
1.2883207234991356,-1.6707116346200053
0.17903949911483408,0.9813426725486118
1.8313811518386895,1.495995445936882
-0.6645859384772725,-0.025047691067296724
-0.3903627014427838,-1.7528281756706032
-1.7281587401488292,-1.3309446053101786
1.1340063796957731,1.20262984613521
-0.05721589732783094,-1.3729355652367177
1.4927989613994381,0.6553877676867637
-0.7426335929580332,0.3874805126352267
-1.7852629901669814,0.8440080121538175
-1.9847781024660516,-0.9404237586868067
-1.7077421179903738,1.7190079971177306
2.5407523868270396,1.0247349087152864
1.3776038328577564,-1.3529979913249874
1.0512826134893984,-1.329139390938741
0.1765692292692067,-1.4937560993982926
0.023411520148193064,0.20352576310598736
-1.6480822362228325,0.7226959792523356
0.7320773917881911,-1.3433634713056908
0.5547890678911804,-1.8680646945123052
-0.8664495294765053,-1.621693485946377
-0.3704046151136107,3.8401795756695662
0.3430158265797866,0.013433170738686028
0.6760808719207674,-0.8368010406928759
1.1938954786447682,-0.9722650973963629
1.3762540161808725,-1.3752606168844939
3.458289064896156,2.4299254145123945
3.6150022489017606,1.6367662747376641
-1.4323274768742222,1.3450217839886653
1.3035083904909752,-0.7205483260850217
-0.6619823991070465,1.5161103345635765
0.4121729591359194,0.7134018746709875
-0.44914665846421836,0.015191580803759524
-0.39412006941466665,-0.6990736058078597
2.2464385758656125,0.1335434490738942
0.3474052483989194,-2.475481377437077
-0.5464172403056636,-0.20481005758220627
1.9527339658370875,-0.5175153784939641
-1.3753023048575892,-1.5703427451438365
1.1504248874993426,-0.030176233991538036
-1.1307244610222562,-1.8746088989662208
1.1180725163766414,1.1878190619867801
-1.5623870563589584,-2.025583779619453
-1.9084132551737314,-0.3747230772818305
-1.384163844894613,-0.06308048705908392
-0.5479140340004558,-0.0054703041117667335
0.5652658567681121,-1.6442036190807525
-2.3344737121380024,-0.3736306010739507
0.2421307717699912,0.35872982920234314
0.2195017596286026,-2.6237292555354723
0.6369734432603932,-0.10205064720164143
0.6035809763112004,1.5314148020084113
-1.026715448791276,-0.4033921577683064
-0.3040228019700671,1.6306441757652317
-0.3356123840344681,0.2840000570759341
1.1281977922293518,-1.3768190983350685
2.238610857002223,1.0514891432528253
1.5737520133030611,-0.1070023090454614
0.15933437693509617,2.1673805640383694
-0.278649662339471,1.0399441441326651
-1.3774608828328148,-2.046914335492629
0.22787705583666934,0.9945542254579306
-0.2317985660008356,-2.0337684712620336
-0.986508745367626,-1.3888502241285525
-1.4354823761376798,2.2741543379147813
-0.9036086309769583,-2.1162578973785653
-1.6096801470848785,0.6012553165360174
0.33018177478739846,2.020742944442337
0.3897602132520946,-0.2557238013209585
-0.28358298777483415,1.5256434317884071
0.7791803753635238,0.12770361801050983
0.4225557193936648,0.4103562656454077
-0.7622582300141372,-0.008424926845082037
-0.6787516247367411,0.35720029926525704
1.8146583215032788,-2.3642739339702437
-0.9384988585554634,-0.4660858474728355
-0.6344721122764596,0.022790478312957017
-1.614383464972718,-1.9514558170447436
-1.0735211296472529,-0.19676242712545705
2.273145304725272,1.5316542335365089
-1.3893964640046037,0.8034822472013462
1.3801673783331847,2.5729384895484704
0.7902643229528814,0.06991058868139748
-0.016820819631116517,-1.2838551797518987
2.42889085906169,-0.33645061475943794
-2.053703364743939,-1.7050202978001214
0.0304107778019505,0.18382961513491544
1.1975941524117981,-0.2291710633285234
-0.01332619001207187,0.758205779373248
2.235301006880796,-0.24176664458244068
-5.093474437020856,1.9482005827886184
-1.5455011611435696,-1.2098793877897926
3.41672864982426,-0.6101204056083739
0.8494114664671136,1.108999369388779
0.8440568733414573,0.904272496740739
-1.2904989802905955,2.4973940110762594
-1.096666860437589,0.7130612613835783
1.360844465512489,-2.798760624935456
0.23856648478676437,3.2744472309549106
0.2435541405736121,-0.6230957790866655
-1.3640047544263063,-0.6653683188555147
1.2821202751834682,1.068036159878524
0.2675918609159072,-2.9981686966759473
-0.9893685767720556,-0.09325939116473314
2.165899059013112,0.7816577889766506
-0.4246177128954909,1.3495075910204128
-0.9995776076536879,0.008174240152694523
-0.37731040255820636,-1.6464967598898117
-1.2587606504507187,0.5170416578957789
-0.8346282611029072,-0.5402741264163681
1.8441338518138297,-1.6418442405368059
0.7550389045801601,-0.7405959982783571
-1.3363153542942172,1.760425000688664
-2.151025740533785,-0.9002716389055639
-0.7327835568667102,-0.9303242983885829
-0.3341624664090165,1.0835445038094407
1.5363146850150833,0.15287677019842152
1.6899075656973521,-1.7147694042182628
-0.11705322121045304,-0.6512525732494969
-0.10443884373780274,-1.9318742769550163
0.8943807577893165,0.6212925219486402
0.25429937613795944,-0.35622896167458507
0.0797402077652216,1.228315705982765
1.113274356384958,2.1775562927512673
0.9938827222629537,-2.7456570109468714
3.307346490489373,3.1220631785608894
0.3208531321273274,-0.893466062635302
0.9763395823089723,0.13892027286956854
-2.8613009179113287,-0.6885758331067722
0.12627748762822563,2.4918106427160103
-0.6989254322289404,-1.459407490552738
0.9427945062276016,-1.2182274364911767
-0.057127799510670006,-1.4245931873981754
-2.3599852114428717,0.8760611762872259
-0.08408640894157161,1.171441179034841
2.5070844976653914,-1.7859151958396278
-4.012909459813344,-0.1389501238906898
-1.9290436030091331,0.6229534181572459
1.1539517405419195,2.153882443632825
0.42427023373515127,1.9076237922888337
-0.15486284679931717,3.099997399455929
-1.1965989114644657,-1.2839534025324058
-0.6417144703619359,1.9903151525221734
0.9243106163742884,0.7690862966008097
0.6936816411542,1.2100424894006179
-1.0491902327441411,0.09167051083968172
0.5144459501744407,0.1304102278113268
-0.41838904847296454,-2.1852994144269315
1.3626336648122792,-0.29965118863795775
1.8072948457276485,-2.540370386579106
0.5657469464009175,0.5410010190149355
1.4265324705322955,-1.9993282279649023
1.6012681647926523,-1.9698183840749703
-2.3930645982089,-1.4715254158134239
-1.4746851208649854,-0.17874712501190207
-2.8744759259334454,-1.417067582311382
0.8765757941182907,-1.0228238961739944
1.8437486820917208,-3.5951654865764473
-1.0185103716452837,-2.3995083840632025
-0.9526212930451695,-0.8098030602778296
-0.08711956068973607,0.9455499549531873
1.4229453623096164,-3.180113188944347
1.4370346386655322,-0.28514472884869374
-0.6298293417028241,1.3148887743175997
-0.13050553100764753,-0.2990680147207891
0.41198091697350997,1.7046378552280383
1.8584726573996744,0.7575605509714738
0.23381501890811685,-1.3704446908085637
2.5078295459738436,0.7521540173665439
1.494290428820355,-1.3268120640106655
-0.1403525313637352,1.2192094828657059
-1.403101182136457,-0.43204331258602524
2.6554530425684715,-1.7908911053952943
1.027609895355,0.3346754157793146
0.17390829998845053,-0.391412781190696
-0.9876464629480849,1.2849617172076853
-1.4670511021008532,-0.2795065270071675
-1.5040019320715692,-0.5151858763978577
1.2281832937663024,-1.9271073372589735
0.15143112487518479,-0.6447735906542282
0.5434059975071669,-0.37265068181137156
0.42077263822069044,-0.3288259126655189
-0.16419908139159461,-0.6667952945575625
-1.5072028984917605,0.836584298794177
0.5386981901358276,0.6659793946267605
-0.19490568409350673,-0.9140245743851253
0.02648156770803734,2.2238704475053224
-0.2992922854863843,0.2979495103628081
-1.0481539362310677,-1.7669519790404409
-0.6640233433474669,-0.3841008861859445
-0.5968558014085069,0.0077384772218032725
1.4293485656347649,-0.34628041566220014
-0.08741676717915021,0.4214875499503777
1.2538957076711459,0.3178958531675213
-2.2140591078913245,1.2730133203751168
-2.1803359360085595,-1.8660356592476621
1.8993227947499005,-1.5623105879202814
-0.13692588605491388,-1.308744791085681
0.10437508538534915,-1.3540658549326516
0.9153444596947733,-2.2297219975624563
-5.161393598272867,-0.34981117564492814
-2.756684254818506,-1.2786394066331725
2.229187484391342,-0.3897816092912822
-0.8436656751027832,0.8185357305075953
0.6184795814534098,-1.9466643705738818
-0.2204776231310169,-2.46067992574254
-0.5780849180866462,-0.6621532125422394
1.4998326222343594,1.6937304183694681
0.4697258170163337,-1.2035081488705248
-1.8356244576894074,0.3199710615474987
-2.3614353805782997,-1.6264086487797513
1.4373709524993905,-1.7431054713462961
-3.2712556154189407,1.469623456940815
-1.8621687360250407,1.216264731496119
-1.2824505760819054,1.006928266814189
0.6569785803444461,0.4970568597659927
-1.0286657596936588,1.684826429895619
-2.4012667910029712,1.5037536523919424
-0.3861538091714455,1.9634535805402789
0.45023080573033336,0.17178032814131855
-1.2127846929959594,1.6026594942662584
-0.7385810602213008,-0.5823551125394426
-0.621779673454876,0.46586517725349746
-0.09952268820092121,-0.8310473312705544
0.31595837918936504,1.1093557981648063
3.062362614181454,-1.1131742023317759
2.4836581978371526,2.9500099317276893
-0.18396423341047216,1.9190721020316301
0.058593704029951295,1.9327910113824316
-3.467567755360118,-0.8928884656755289
-0.2854997514323788,0.8384952163415867
-2.9075562287322323,-0.39269194609146607
1.4321291959092337,-1.2177795322396283
-0.368948445262457,0.3132823306030203
0.6592607704575221,-0.4542254139541214
0.6351842662129302,-1.6438496974239816
0.7639374174477304,0.8119517640893181
1.8994312801966016,-0.1771224695679031
-0.7484756907584956,1.7615905977361939
0.5608751411009273,0.5854637820201988
2.3517541501294836,3.2420680233897983
-1.0554101893592351,3.6121945049931368
-1.8623820855717255,1.4281327195883742
2.087930864659394,0.8085829524351972
-0.7609946908192422,1.1601674384090466
-1.2947828685579073,-1.4760766213221972
-0.03887170222467617,-0.5470115247995668
-0.024810533463541225,2.034255191120951
-2.377653262154634,-2.3748315032623117
-2.337299431131035,1.315217817214959
1.2292617779602766,0.6644248447805899
-1.4893537385726625,-1.4520654942352265
-1.1565816942067446,-0.22407505862913377
0.8585509577106976,-1.0931251034543452
-2.525173024369529,-1.8240876402021633
2.683813712986716,-1.8010615264622374
-1.0853467628584237,1.026614518774323
0.8208770463679319,-2.7856311372321687
0.23370494874698952,-0.49969156263271597
2.5041879568520007,0.4541061846542624
2.1049729697227697,-2.946046241285581
0.001956530745067905,-0.44166355946915514
-1.225742171995489,0.2267418163679353
0.04818086137676501,1.272011110286933
1.6038648100053738,0.07187572217280294
0.23049086810740158,0.7392055384170685
1.8225116849157506,-2.803472611585174
